36.3755544146501	32.3350544146501	32.2791544146501	28.5865544146501	28.5631544146501	27.5182544146501	27.2317544146501	26.9121455853499	26.6832544146501	26.5319455853499	26.2030544146501	26.1607544146501	25.9782455853499	25.7209544146501	25.6802544146501	25.5734544146501	25.5252455853499	25.4580544146501	25.2455544146501	25.1920455853499	25.0357455853499	
51.62752100271	43.14222100271	42.49892100271	30.98572100271	30.98092100271	30.82112100271	30.49532100271	30.20922100271	29.13352100271	29.07412100271	28.20162100271	28.12722100271	27.44412100271	27.07572100271	26.78902100271	26.69412100271	26.39192100271	25.78562100271	25.37062100271	25.30192100271	25.17472100271	
24.6152583333333	18.2462416666667	18.2361416666667	18.0201583333333	16.3246583333333	13.5764416666667	9.12464166666667	9.04845833333333	8.95865833333334	6.21744166666667	5.20495833333333	4.43974166666667	3.77244166666667	3.12124166666667	2.88114166666666	2.74514166666667	2.64754166666667	1.92815833333334	1.57575833333333	1.39405833333333	1.18875833333334	
46.2902503060656	45.1574503060656	45.0691503060656	43.4392503060656	40.3108503060656	38.2735503060656	36.9489503060656	34.7886503060656	34.3841503060656	32.5619503060656	32.4569503060656	30.9248503060656	30.8678503060656	30.6962503060656	29.7896503060656	29.2982503060656	29.0321503060656	28.8138503060656	28.7674496939344	28.7030496939344	28.4557503060656	
47.6140576905258	43.8939576905258	41.7494576905258	39.5388576905258	39.0344576905258	38.2444576905258	38.1660576905258	38.1041576905258	37.6784576905258	37.2629576905258	37.1063576905258	36.5321576905258	36.4212576905258	36.2624576905258	36.1379576905258	36.0679576905258	36.0503576905258	35.9628576905258	35.9077576905258	35.8819576905258	35.8529576905258	
56.0334589611311	52.9353589611312	50.8462589611312	49.9698589611312	49.7648589611312	48.9354589611311	48.8537589611311	48.7266589611312	48.6693589611312	48.2449589611311	47.2347589611311	46.7308589611311	46.7304589611311	46.4526589611311	46.3776589611311	46.3194589611311	46.2975589611311	46.1989589611312	46.1960589611312	45.8300589611312	45.7024589611312	
67.5341329569358	65.4267329569358	65.1340329569358	60.4943329569358	58.2416329569358	57.6635329569358	56.7643329569358	56.7043329569358	55.9972329569358	55.6395329569358	54.9651329569358	54.8321329569358	54.7035329569358	54.7018329569358	54.6992329569358	54.6215329569358	54.6047329569358	54.4123329569358	54.3983329569358	54.0471329569358	53.7135329569358	
62.1499802341313	62.1486802341313	62.0891802341313	61.9499802341314	61.6922802341314	61.6024802341313	60.2559802341314	60.2557802341314	60.2022802341314	59.7176802341314	59.5530802341314	59.0557802341313	58.6963802341314	58.4102802341313	58.3030802341314	57.9326802341314	57.5022802341313	56.6422802341313	56.5808802341314	56.4485802341314	56.4485802341314	
36.7891010431484	35.9585010431484	28.4046010431484	27.4917010431484	27.4917010431484	26.8298010431484	26.7158010431484	26.1460010431484	25.9825010431484	25.1718010431484	24.9042010431484	24.4296010431484	24.0790010431484	24.0032010431484	23.8247010431484	23.7364010431484	23.4014989568516	23.4014989568516	23.1986010431484	23.0423989568516	23.0024010431484	
37.3097532026144	35.4011532026144	34.8818532026144	33.2991532026144	33.2964532026144	32.8303532026144	31.8774532026144	31.1074532026144	30.1869532026144	29.4647532026144	29.3630532026144	29.3354532026144	29.2651532026144	29.0309532026144	27.7842532026144	27.1593532026144	26.8026532026144	26.5079532026144	26.4284532026144	25.4538532026144	25.1033532026144	
